handle,time,tweets
Fender,4/30/2018 16:16,RT @MusicMakerEire: We had a LOT of fun trying out the new @Fender pedal range. Check it out below and let us know what one catches your ey…
Fender,4/29/2018 21:00,"#SundayStrumday! Where is your favorite place to play music? 

https://t.co/7EOkxXthW9 https://t.co/d55iQx86eu"
Fender,4/29/2018 19:08,"The #FenderOriginalContest ends tomorrow! Make sure to enter for your chance to #win a trip to Los Angeles, the Fen… https://t.co/fBmaRIKHvu"
Fender,4/28/2018 23:03,"RT @PoussinRebel: I am enjoying my new @Fender #AmericanSpecial #Stratocaster 
Such an amazing guitar and a great value! https://t.co/k3Oen…"
Fender,4/28/2018 23:03,"How many songs can you name that use ""guitar"" in the title or lyrics? 

https://t.co/ezKpZ4iLJp https://t.co/ac37iupaoU"
Fender,4/28/2018 21:00,"Take a deep dive into reverb 🌊

https://t.co/8K6cWgUz3Q https://t.co/ln81xeo3zr"
Fender,4/28/2018 16:24,RT @thewallyshow: @Fender I love my '87 Mary Kaye. Had it over 25 years https://t.co/m1vVIeqpGg
Fender,4/28/2018 15:00,"❤️❤️❤️

American Pro Series: https://t.co/XZw6q4tOj8 https://t.co/O61RwwywQp"
Fender,4/28/2018 15:00,Check out this Three-tone Sunburst heavy relic #Stratocaster built by Dale Wilson at the #FenderCustomShop. Happy… https://t.co/VKceMUGK2S
Fender,4/28/2018 3:43,RT @SundanceHead: I play this @fender Tele and can’t live without it https://t.co/ZBsJCYVqx7
Fender,4/27/2018 23:00,Are you a fan of neck binding? Take a look inside Fender's channel-bound innovation. #TechTalk #Gear… https://t.co/avHQSbd9aV
Fender,4/27/2018 22:45,RT @russfairley: Testing the insanely beautiful @Fender @EJUpClose thinline Strat this week. Have you tried this beauty? https://t.co/1ufje…
Fender,4/27/2018 21:45,Can you play ukulele?
Fender,4/27/2018 18:23,.@SorenPolitics of @NewPolitics is taking over the Fender Acoustics Instagram right now! Tune in for a chance to wi… https://t.co/vura98XdIv
Fender,4/27/2018 17:00,"RT @_niki_stokes: Black nylon flatwounds giving my @Fender Jazz bass a great tone and a great look

#fender #bass #jazzbass #modernplayer #…"
Fender,4/27/2018 14:00,Join @MurphysGuitars April 28th from 2PM – 5 PM PST to demo #FenderPlay and for a chance to #win a FREE electric gu… https://t.co/Tywq1JteN0
Fender,4/27/2018 0:30,"#Love the satin finish! 

Photo by Fender Custom Shop Master Builder Dennis Galuszka https://t.co/AFYJs0kp0C"
Fender,4/26/2018 23:32,"If you’re in #Chicago, party on in Wayne’s basement with this #AmericanPro Stratocaster at Bucktown Pub. Photo by:… https://t.co/McpZ9QGU6c"
Fender,4/26/2018 19:00,"Check out these incredible #throwback submissions for the #FenderOriginalContest by Kathy H, Jerry S, Adrian D and… https://t.co/Lif0yYSOGA"
Fender,4/26/2018 19:00,"Name the best combo in this photo! 

https://t.co/RfJd416EHJ https://t.co/4xxYmgZDAD"
Fender,4/26/2018 15:30,"Roll over, this Mustang GT has a new master. 🎛🐶
📸: mochi_lohse https://t.co/6F1TK120EF"
Fender,4/26/2018 0:30,"The Santa Ana Overdrive #pedal - Armed with FET technology, this pedal lets you dial in sounds varying from “just a… https://t.co/RJUVUBuv6S"
Fender,4/26/2018 0:05,Join @MurphysGuitars April 28th from 2PM – 5 PM PST to demo #FenderPlay and for a chance to #win a FREE electric gu… https://t.co/qruUzU00Y1
Fender,4/25/2018 22:45,RT @echo7recording: Great competition by @FenderGBI to win a trip to @Fender in California. https://t.co/IjgiTDa2jZ
Fender,4/25/2018 22:31,RT @eisenbergrobin: 💜 had so much fun working with @Fender on this project! 💕✨🎸 #santaanaoverdrive https://t.co/xJYgxucF8M
Fender,4/25/2018 22:30,"Check out these action shots by Daniel V., Jari K., Mark W. and William B. for the #FenderOriginalContest… https://t.co/XjvcgF2rEW"
Fender,4/25/2018 19:00,#WednesdayWisdom https://t.co/1gzvipNRh3
Fender,4/25/2018 18:46,RT @FenderGBI: You might not fit a particular genre as an artist but you could still end up taking a trip to Fender HQ in California. If yo…
Fender,4/25/2018 16:25,RT @IrishRockMuseum: We were delighted to host John Cruz of @Fender and Philomena Lynott over the weekend as they spent time in Apollo Stud…
Fender,4/24/2018 23:02,"RT @shigitywhat_: Pretty stoked with my collection 🤤

@Fender https://t.co/dliKT3khjb"
Fender,4/24/2018 21:30,RT @c_c_u_k: @joshymarmozets @Fender @FenderGBI I ♥️ @Fender too! ☠️🎸☠️🎸☠️ https://t.co/qdi9cDc80n
Fender,4/24/2018 21:00,"Loving these #FenderOriginalContest submissions by Chris S, Ed S, Joel M and @Schneider68 #TeleTuesday https://t.co/HgIzdq3fEa"
Fender,4/24/2018 18:08,"Congrats to @NaiaIzumi on winning @nprmusic's 2018 #TinyDeskContest! 

https://t.co/GAOIiaVYKh"
Fender,4/24/2018 17:04,@brandyzdan Awesome photo!
Fender,4/24/2018 17:02,RT @FIDLAR: .@Fender gave us a CA Acoustic. Brandon painted it so it’s one of a kind. We’re giving it to one of you. Listen to “Alcohol” &amp;…
Fender,4/24/2018 15:00,"How many Fender guitar colors/finishes can you name below? Go!

https://t.co/sVMUs85XU1 https://t.co/iilRUT5C4b"
Fender,4/23/2018 23:00,Join @MurphysGuitars April 28th from 2PM – 5 PM PST to demo #FenderPlay and for a chance to #win a FREE electric gu… https://t.co/ivmrxYfptJ
Fender,4/23/2018 21:00,The countdown begins until we close submissions for the #FenderOriginalContest! Show us what makes you original by… https://t.co/U0MME9vw0a
Fender,4/23/2018 18:55,@billvill He's only 7 years old!
Fender,4/23/2018 18:00,"What's the first song you would learn on a new ukulele? #FenderUkulele

https://t.co/b78OpMxRLe https://t.co/S54TMYBl5z"
Fender,4/23/2018 17:45,"RT @FenderGBI: Just under a week to go until the deadline for our Undiscovered Artist of the Year 2018 competition! 

Entries are open now…"
Fender,4/23/2018 16:37,@robriccardo Us too! 🤘
Fender,4/23/2018 16:10,@MusicMakerEire Awesome video! 🤘
Fender,4/23/2018 15:00,"Did you know that #MaryKaye never really owned, and rarely played, the famous Mary Kaye #Stratocaster.
So just why… https://t.co/3mXG1wgyLy"
Fender,4/22/2018 19:00,Challenge: describe this Electric Jade California Series Redondo Player in emojis! #PlaySomethingDifferent… https://t.co/w1SVDqMdnZ
Fender,4/22/2018 18:00,RT @chrisvallephoto: [axes in the woodshed] @fender #BassGuitar #BassVI #jazzbass @masterybridge #jbepickups https://t.co/vUngMkw4U5 https:…
Fender,4/22/2018 15:00,So #groovy! You have to hear this 🔊 https://t.co/ovG3OTiEYD https://t.co/lZpCsrzkT9
Fender,4/22/2018 0:30,"Our #Straturday shoutout goes to this gorgeous @EJUpClose Thinline #Stratocaster.

Learn more:… https://t.co/Np2R7jfkRg"
Fender,4/21/2018 19:00,"Summer vibes 😎 #FenderUkulele

https://t.co/hZ9fUHmY6x https://t.co/pZpPYq9njp"
Fender,4/21/2018 17:59,RT @5150JZ: Studio time...Today's weapon of choice...Japanese built 1985 @fender stratocaster loaded with @SeymourDuncan pickups and strung…
Fender,4/21/2018 17:30,RT @GuitarWorld: .@Fender's recently released American Original Series rejects the norm in search of something better. These “best-of-the-d…
Fender,4/21/2018 15:00,"In celebration of #NationalRecordStoreDay, name your current must-have album. Tag the record store where you would… https://t.co/RlPQzLChkw"
Fender,4/21/2018 0:40,"Loving these gear shots Matteo M, Bass Battle, @heyohwellband and @primmusicnj ! Make sure to tag us in your Fender… https://t.co/tlJ9I6dFSU"
Fender,4/21/2018 0:29,"RT @honeycounty: In case ya missed us on @KTLA, listen for some exciting news we maybe spilled about @NashvilleCMT 😉 thanks for our pretty…"
Fender,4/20/2018 23:59,"RT @PhizLair: Amazingly saw this article at the top of @Fender's site today 💜
https://t.co/KLh130Y5la"
Fender,4/20/2018 23:59,RT @rorygallagher: Rory playing the Dagenham Roundhouse (Village Blues Club) on this day in 1975. Photos by John Hartley. https://t.co/b51B…
Fender,4/20/2018 23:58,@willyipmusic @JArrieta34 @TaylorGuitars 👀
Fender,4/20/2018 23:10,"RT @surferblood: Back on da road w/@daydreamingwinter! 
@Fender

4/20 - ATL, GA
4/21 - Durham, NC
4/22 - Philadelphia, PA
4/23 - Boston, MA…"
Fender,4/20/2018 22:06,"RT @JamieHayward20: Onto when you actually like something you buy for once! 
@Fender 
#NewGearDay #Bass #RockNRoll #BewareOfTheCat https://…"
Fender,4/20/2018 21:00,"What is your favorite quote from a musician? 

https://t.co/LOKjlK7CAE https://t.co/IYGU6r0TuU"
Fender,4/20/2018 19:00,"Matte Black or Cosmic Turquoise? #PlaySomethingDifferent

https://t.co/JsiA0pHkjF https://t.co/WMmDTNafGt"
Fender,4/20/2018 17:45,"RT @NewPolitics: FENDER BENDER! Soren's taking over the @Fender Acoustics IG - @fenderacoustics - on Friday, 4/27 and he's giving away a SI…"
Fender,4/20/2018 17:24,@honeycounty 🙌
Fender,4/20/2018 17:12,"RT @GuitarPlayerNow: .@Fender is finally hitting the stompbox adventure, with all burners set to hyperspace https://t.co/p5PYU1zRF2 https:/…"
Fender,4/20/2018 16:00,"Join @TheGuitarStores at the Tacoma Guitar Festival in #Tacoma, WA on April 21st &amp; 22nd from 11 AM – 4 PM PST to de… https://t.co/QuUe6vFdHR"
Fender,4/19/2018 22:45,RT @danhawkinsbass: @fender 1968 Precision with flatwound @LaBella_Strings and a foam mute. It’s a retro sound that’s never gone out of fas…
Fender,4/19/2018 21:48,.@regrettesband are taking over the Fender Acoustics Instagram today! See what they're up to here:… https://t.co/7LnMA2SNHY
Fender,4/19/2018 20:30,"RT @JedStruts: @Fender ✔️
@aguilaramp ✔️ https://t.co/l4xmEylBDZ"
Fender,4/19/2018 19:00,Who else is recording this week? https://t.co/Dv8FmYpvN1
Fender,4/19/2018 18:49,"RT @FenderGBI: Can you Play Something Different? Fender Undiscovered Artist of the Year is back for 2018 and entries are now open!

They wi…"
Fender,4/19/2018 18:41,When you can't stop admiring your basses... https://t.co/6r17PoGIQ0
Fender,4/19/2018 17:00,"Join @FiveStarGuitars at the Tacoma Guitar Festival in #Tacoma, WA on April 21st &amp; 22nd from 11 AM – 4 PM PST to de… https://t.co/w8HGLYpxNi"
Fender,4/19/2018 16:40,RT @BassPlayerNow: https://t.co/vuWOpk0eYG
Fender,4/19/2018 16:29,RT @CarolineGlaser: Still swooning over this guitar https://t.co/GzkGc6py2Y
Fender,4/19/2018 15:00,#InternationalGuitarMonth is still picking and to celebrate we are giving you a taste of three unique Fender Custom… https://t.co/qZwdjXhhO0
Fender,4/19/2018 7:00,"#tbt to the Pinball Tele at @NAMM 2018! 

https://t.co/UaTlfKQfb2 https://t.co/C0vPk38fZ0"
Fender,4/19/2018 0:49,"RT @drfeasby: Check out my @fender rig for @jimmykimmellive tonight!  It’s sweet, skeleton-rattling goodness… https://t.co/TpP4d8EsYu"
Fender,4/19/2018 0:01,@dacconner What a beauty. Enjoy!
Fender,4/18/2018 23:48,"Happy birthday @ConanOBrien! 🤘

@TeamCoco https://t.co/P8kPErEA2W"
Fender,4/18/2018 23:44,"RT @vladholiday: Wow this thing is amazing, huge thanks to @fender for the hookup. Tweed blues jr w/ Jensen speaker 💥 https://t.co/JTAMW7Gs…"
Fender,4/18/2018 23:13,@indyguitarguy Truer words have never been spoken
Fender,4/18/2018 22:58,@SurreyAmps Thanks!  We're always trying something! 🤘
Fender,4/18/2018 22:57,@shigitywhat_ What a lovely bunch! 😎
Fender,4/18/2018 22:56,@PoussinRebel Congrats! Happy playing! 🤘
Fender,4/18/2018 22:20,@john_buscarino 👋
Fender,4/18/2018 22:05,"RT @SlightlyStoopid: TWO DAYS remain to bid on autographed @Fender Jaguar 🎸.  Proceeds go to Candlelighters NYC, ""because kids shouldn't ha…"
Fender,4/18/2018 21:00,"Tweet us a link to some of your favorite acoustic covers!

#FenderParamountSeries: https://t.co/dmDDVuPYAJ https://t.co/irEkVYKOWE"
Fender,4/18/2018 19:00,See what our CEO Andy Mooney said about the new California Series acoustic guitars and Strat copies in an interview… https://t.co/yPc4DwdaiL
Fender,4/18/2018 18:06,@rykincaid How's the GrAIN on it? 🌾
Fender,4/18/2018 18:01,@JamieHayward20 Congrats! Happy playing 🤘
Fender,4/18/2018 17:59,"RT @FretlessMonster: I’ll be taking my @Fender Baby Blue to @RockFantasyCamp, tuned down a whole step - D, G, C, F - for the Metal Masters…"
Fender,4/18/2018 17:55,@nicollback Hmmm tough choice... 😎
Fender,4/18/2018 17:00,"Join @TedBrownMusic at the Tacoma Guitar Festival in #Tacoma, WA on April 21st &amp; 22nd from 11 AM – 4 PM PST to demo… https://t.co/IbjBAexSKg"
Fender,4/18/2018 15:30,"Step into the signal chain with the reigning heavyweight champion, the Pugilist #Distortion. Do you have what it ta… https://t.co/HOMtEkkx9M"
Fender,4/17/2018 21:00,"Hear what @john5guitarist had to say about the Fender Broadcaster on an interview with @Loudwire. #TeleTuesday 

https://t.co/DJ7l8S70tm"
Fender,4/17/2018 20:51,"RT @NoiseyMusic: Rock the hell out with @philwitmer's playlist of Songs Where a Fender Guitar Sounds Like God: MBV, Liz Phair, Blur, and mo…"
Fender,4/17/2018 20:51,@johnnydioso Thanks John!
Fender,4/17/2018 20:23,@JedStruts @annaleemedia That bass is looking 👍
Fender,4/17/2018 19:00,Watch as @aaronleetasjan1 takes us through the unique features of California Series Special #acoustics:… https://t.co/cpBwfuFWDZ
Fender,4/17/2018 17:51,RT @ThatEricAlper: Who wants to play? https://t.co/eOmIlOaQEw
Fender,4/17/2018 17:46,"RT @CuriosoDevon: #STOLEN #Guitar #Exeter.
Please share @MansonsGuitars #exeteruni #musicstudents #stolenfromexeter #scumbags
#music #fende…"
Fender,4/17/2018 16:56,@collateralrocks Seems like a twisted jam! 🤘
Fender,4/17/2018 16:55,@VPozzolano We're here Mr. Chenz 🤘
Fender,4/17/2018 16:51,"@skyler_simpson Congrats on the build, that's a cool design!  🤘"
Fender,4/17/2018 16:49,@_TheEchoLab Glad you like 'em too! 😎
Fender,4/17/2018 16:48,@AmesDesignCo Epic pick guard!
Fender,4/17/2018 16:46,"@GeorgeWaked This article may help you find the information you're looking for!  

https://t.co/YDm17VzY00"
Fender,4/17/2018 15:30,"It's time for the Fender Hot Rod word search! Search forward, backward, diagonally or horizontally to find all the… https://t.co/5nkpdC0iF4"
Fender,4/16/2018 20:53,"RT @SlightlyStoopid: 🚨 Bid on new @Fender Jaguar signed by Kyle &amp; Miles 🎸 Proceeds benefit Candlelighters NYC. Bidding starts at $1,000. Hi…"
Fender,4/16/2018 20:21,@FH_Rec_Studio Congrats on the growing gear fam! 🤘
Fender,4/16/2018 20:12,@mattmcjunkins @aperfectcircle @mjkeenan @billyhowerdel @JeffFriedl @ernieball @jimdunlopusa Lookin' sharp Matt 😎
Fender,4/16/2018 20:11,Hi Graham! 👋 https://t.co/JGXPu4szM4
Fender,4/16/2018 20:11,@xeph_anie @grahamcoxon 😉
Fender,4/16/2018 19:00,"Open pore satin finish? Yes, please. Check out the #FenderParamountSeries All-Mahogany acoustics:… https://t.co/dT3jGbDGWf"
Fender,4/16/2018 17:01,@ZeitgeistGhost Wow! What a find! Happy playing 🤘
Fender,4/16/2018 17:00,The Fender Newport #Bluetooth #speakers are now available in Sonic Blue and Dakota Red! Learn more here:… https://t.co/r33FMrykKQ
Fender,4/16/2018 15:00,https://t.co/tf6OcxdNEj
Fender,4/16/2018 1:00,"Join @TheGuitarStores at the Tacoma Guitar Festival in #Tacoma, WA on April 21st &amp; 22nd from 11 AM – 4 PM PST to de… https://t.co/BycLIDOTKX"
Fender,4/15/2018 22:00,#ICYMI: Splicing Fender DNA: Take a look inside the new Parallel Universe Strat-Tele Hybrid https://t.co/aUpDkpR5N8 https://t.co/5PC6RcgW1t
Fender,4/15/2018 19:00,"Don't forget to submit a #NationalPetMonth photo of your pet and your Fender!
#FenderPets https://t.co/4aVzYbspIw"
Fender,4/15/2018 15:00,"Slotted vs. regular headstock: Which do you choose?

Fender Paramount Series: https://t.co/qugp7A3uYI

#acoustic… https://t.co/jA6ePb562r"
Fender,4/15/2018 0:30,"Watch as @aaronleetasjan1 demos the California Series Classic guitars. https://t.co/8DPy96Q1Nf
Which color do you p… https://t.co/ddYwbn6JBZ"
Fender,4/14/2018 21:00,"Completely mesmerized by the crazy Cocobolo on this Super Artisan #Strat.

Happy #Straturday! https://t.co/4p2YYnNspG"
Fender,4/14/2018 18:00,"RT @jderoover: Basic rig for tracking the new #Nadjiwan album. We start recording tomorrow in Port Stanley, and I’ll post more photos of th…"
Fender,4/14/2018 17:48,RT @WingRoll: Always love blueprint and blues with my @Fender https://t.co/jSO9H6d99t
Fender,4/14/2018 17:00,"Join @TedBrownMusic at the Tacoma Guitar Festival in #Tacoma, WA on April 21st &amp; 22nd from 11 AM – 4 PM PST to demo… https://t.co/ndn9NSnPYA"
Fender,4/14/2018 15:00,"Happy birthday to @_DeepPurple guitarist Ritchie Blackmore! What's your favorite Blackmore #solo? 

#DeepPurple… https://t.co/09TOAAvFNr"
Fender,4/13/2018 23:52,That #FridayFeeling! https://t.co/lDmw3rCrDh
Fender,4/13/2018 23:51,@jderoover @MarcMerilainen @adamgomori Great combination!
Fender,4/13/2018 23:45,@TheRickyManning @megcarrasquillo @guitarcenter How lucky! Congrats!
Fender,4/13/2018 23:15,Loving these gear shots from @shutupsilver Neon Boulevard  @TimShingles &amp; @aquilo ! Make sure to tag us in your Fen… https://t.co/iXhBAmSBRI
Fender,4/13/2018 23:15,Loving these gear shots from @JesseBoykins3rd &amp; @MATTCWEN Alaina L. @Hollywoowooo @BrunoTauzin  ! Make sure to tag… https://t.co/eQsltcbIyT
Fender,4/13/2018 21:00,"Join @FiveStarGuitars at the Tacoma Guitar Festival in #Tacoma, WA on April 21st &amp; 22nd from 11 AM – 4 PM PST to de… https://t.co/w7cjbaMChs"
Fender,4/13/2018 19:00,Who are some of your favorite lead singers who play guitar? S/O to Ben of @dearboyofficial in this photo!… https://t.co/upu0EtvLPQ
Fender,4/13/2018 15:00,Keeping #InternationalGuitarMonth going with a taste of an original #Stratocaster from 1955 - the second year of pr… https://t.co/9OUjWGc8Sp
Fender,4/13/2018 3:53,RT @TheRickyManning: To say I'm obsessed is an understatement. @megcarrasquillo spoiled the hell out of me for our anniversary and bought m…
Fender,4/12/2018 23:30,"What are you thumping on this #ThumpThursday? 

Learn more about Custom Shop #basses here: https://t.co/ZhOfQWWdzc https://t.co/F9KVZWm957"
Fender,4/12/2018 23:23,"RT @HardRockSD: Yesterday, we surprised a guest with his own @Fender California Acoustic Series guitar. He checked one out at the front des…"
Fender,4/12/2018 23:22,@JerryActually @brendandimitri Ohhhh exciting! 😎 Share pics if you get it 🤘
Fender,4/12/2018 23:14,RT @FenderGBI: .@TheOrielles are smashing it for their sold out gig at @TheGarageHQ right now. Check out our Instagram story for exclusive…
Fender,4/12/2018 20:53,@IzaRossiter Cheers to the happy couple! 🥂
Fender,4/12/2018 20:28,RT @simonemarie4: Thanku @mewpixel for the live shot from one of the Mexico shows with the @ScreamOfficial fellas X✌🏼X  bass 4ever! https:/…
Fender,4/12/2018 19:50,@GoodbyeJune Glad you're putting them to work! 💪
Fender,4/12/2018 19:50,RT @GoodbyeJune: Thanks to @Fender for these lovely ladies hanging on our studio walls. They’re getting copious amounts of miles on this ne…
Fender,4/12/2018 19:50,@Fil_CP Sounding great!
Fender,4/12/2018 19:50,@Fil_CP Sounding great!
Fender,4/12/2018 19:00,Challenge the norm. Stand out. Tag a friend or someone you admire who isn't afraid to be different.… https://t.co/mi1hcPRKC0
Fender,4/12/2018 18:30,#tbt https://t.co/8Ev71FefRK
Fender,4/12/2018 17:54,"RT @DelaCruzGuitar: Love my @Fender 1959 reissue with 70’s scalloped neck! Bit of a Frankenstein but it’s got magic! 🌟

@barnes5nw chain @D…"
Fender,4/12/2018 15:00,"Fiery sounding and flexible, the Pugilist #Distortion #pedal is ready to add heavyweight gain to your rig.
Watch th… https://t.co/aExzBQ93us"
Fender,4/12/2018 3:25,RT @HERMusicx: My debut TV performance was a beautiful moment. Lucky to have shared the stage with my friend and one of my FAVORITE artists…
Fender,4/11/2018 23:00,"You can never have too many #ukuleles.

https://t.co/eyAApLlTlS
#WednesdayWisdom https://t.co/c5B50spFVn"
Fender,4/11/2018 22:56,RT @SJB_NE: @Fender just bought this CD-140CSE Mahogany to learn on.  Love the way it looks.    Starting Fender Play tonight https://t.co/R…
Fender,4/11/2018 22:56,@JerryActually Sounds like the way to go... 😏
Fender,4/11/2018 22:54,@dandeathgrind @SmurffedOut @Ableton Also curious...
Fender,4/11/2018 22:53,@MaarteBoys Sounds like a plan!
Fender,4/11/2018 19:06,"@KatieLinendoll @rmjr Thank you Katie! Rich, Fender Play offers a 30-day free trial so you should definitely check… https://t.co/0Pse9HysiG"
Fender,4/11/2018 19:00,.@movementsCA jamming the new California Series Malibu Classic in Cosmic Turquoise. More info:… https://t.co/1yFHLw29CN
Fender,4/11/2018 18:43,@shoppesatwlv Our favorite time of year 🍃
Fender,4/11/2018 18:42,@TheEllisGarratt Super cool! 🙌
Fender,4/11/2018 17:34,Happy #NationalPetDay to all the #FenderPets in your family. @andycooktunes @KevyNova @BradPaisley @allybrauny https://t.co/gzqSAcfrVj
Fender,4/11/2018 17:00,"Cosmic Turquoise or Rustic Copper? #PlaySomethingDifferent

Get yours: https://t.co/mUcUSf8O6L https://t.co/CUN0OtzYL7"
Fender,4/11/2018 16:34,RT @SmurffedOut: todo sobre ti ✨🐒 https://t.co/oQ6opN3gAr
Fender,4/11/2018 16:33,RT @john5guitarist: Watch this video from @Loudwire where I talk about my love of the @Fender Telecaster and my Squier spin-offs: https://t…
Fender,4/11/2018 1:00,We're hanging out behind-the-scenes with @katenash before her show at @FondaTheatre tonight! Watch it all go down h… https://t.co/hz5c6oF8zE
Fender,4/10/2018 22:19,"RT @goodygrace: “PRETEND” 

MUSIC VIDEO OUT NOW.

https://t.co/Tp6c5JLihn"
Fender,4/10/2018 21:08,"@daniels102 @SteveH_onBass Kind of counts, no? ¯\_(ツ)_/¯"
Fender,4/10/2018 19:00,Who are some of your favorite musical siblings? #NationalSiblingsDay https://t.co/TIfe8DRGUo
Fender,4/10/2018 19:00,RT @officialjaden: Hey @Fender Thank For This Beautiful Guitar https://t.co/kZ6PteiUI2
Fender,4/10/2018 19:00,Watch Aaron Lee Tasjan (@aaronleetasjan1) walk through the unique features of California Series Classic acoustics:… https://t.co/eRPYbb7tRk
Fender,4/10/2018 17:43,"RT @premierguitar: The long-awaited collaboration between @fender and @JBONAMASSA has resulted in a reissue of the classic ""hi-power"" Twin.…"
Fender,4/10/2018 17:29,RT @RamondaHammer: 2nd residency show going down this eve. hop over to @Fender's instagram for the behind-the-scenes action 🙌🏼🙌🏼🙌🏼 https://…
Fender,4/9/2018 22:00,"Mustang vs. Mustang? Which is your favorite? 

https://t.co/p3GL9D2dyw vs. https://t.co/wm1asiEtwT https://t.co/Fgp4PCV2KD"
Fender,4/9/2018 22:00,RT @paulluisdotca: A little Mustang Monday with my 71 @fender #mustangmonday #fender #bass #mustang #fendermustang #70s #earlymorningsun ht…
Fender,4/9/2018 19:56,RT @thetylerbryant: .@fender made me this guitar when pinky was stolen. I’ve always called it “The Stolen Special.” https://t.co/dYqWEsopVS
Fender,4/9/2018 19:08,RT @coolhunting: The new @Fender American Original Series combines nostalgia with modern technology https://t.co/ratpTUvgrl https://t.co/BP…
Fender,4/9/2018 19:00,"Ever wondered what a Bi-Flex Truss Rod is? Click below to learn how they work! 

https://t.co/SPwgyBzoMb https://t.co/eN5rErvAW9"
Fender,4/9/2018 18:30,.@goodygrace is taking over the Fender Acoustics Instagram story right now! Check out what he's up to today here:… https://t.co/DKYI3F34ng
Fender,4/9/2018 17:58,@officialjaden .@officialjaden no prob 🤘
Fender,4/9/2018 17:53,HBD @alberthammondjr! 🤘 https://t.co/N7WSVxgCFS
Fender,4/9/2018 17:52,@StorieGrubb Wow... That's incredible!
Fender,4/9/2018 17:49,@DelaCruzGuitar Bet it plays like a dream
Fender,4/9/2018 17:48,@paulluisdotca What a picture!
Fender,4/9/2018 17:43,@WingRoll Couldn't ask for a better combo!
Fender,4/9/2018 17:06,RT @premierguitar: Watch a fresh new #RigRundown with @EJUpClose on his current tour that celebrates his breakthough album. Check out how h…
Fender,4/9/2018 17:00,"Basements. Attics. Garages. Every #musician starts somewhere. Where did you start?

https://t.co/sp4Cv7lXZp… https://t.co/nuzJNfg2qW"
Fender,4/9/2018 16:55,RT @JDECASTROJOPI: Hoy vamos de acústicos con @MelendiOficial @HardRockMadrid @Fender https://t.co/R8pAwkp5yw
Fender,4/9/2018 15:00,"We blind-folded @totally_tod to see if he could guess what #guitar was in his hands.
This was his reaction to the S… https://t.co/STaAibagNh"
Fender,4/9/2018 0:30,Watch Blas Perez (@BigBlackDelta) demo the new #Fender Rumble Studio 40 #BassAmp. 🔊🎶 https://t.co/9Pk2RWhQR6 https://t.co/NDw4q1r9M8
Fender,4/8/2018 23:00,Want to take your #bass playing to the next level? Read up on the new Rumble Stage and Studio amplifiers 👀… https://t.co/Cfs4NiahUw
Fender,4/8/2018 21:00,Nothing beats Sunburst Sunday! Check out this awesome three tone Sunburst #Stratocaster built by Dale Wilson at the… https://t.co/0oA09f1W6Z
Fender,4/8/2018 19:00,What are some of your favorite LIVE albums of all time? #FenderParamountSeries https://t.co/8HMyzpfDFj
Fender,4/8/2018 17:00,Kirk Fletcher shares eight of his favorite #Blues shuffles: https://t.co/xIYiVsF32P https://t.co/pPrm5XKAt3
Fender,4/7/2018 23:00,"Check out some great #Stratocaster entries from the #FenderOriginalContest! 

Have you entered yet?… https://t.co/52fGbr7xba"
Fender,4/7/2018 21:00,"The surprising origin of the obscure Mary Kaye Stratocaster, named for the pioneering guitarist.… https://t.co/TmHqIvvPWN"
Fender,4/7/2018 19:00,"Your amp is a canvas, your guitar a brush. You are the painter, add some color to your palette. 

Learn more about… https://t.co/kraRpWrfh3"
Fender,4/7/2018 15:00,"Watch as @aaronleetasjan1 takes us through the unique features of California Series Special #acoustics.
Which body… https://t.co/rZ1XHjUdWp"
Fender,4/6/2018 22:24,RT @theacesofficial: IT’S HERE. These songs are all moments of the past four years of our lives and we hope you can all get to know us as a…
Fender,4/6/2018 21:45,Loving all these submissions from the #FenderOriginalContest. Enter before it ends on 4/30! And use #FanMailFriday… https://t.co/JKfdSkk5Oq
Fender,4/6/2018 21:11,@Franck_The_Wolf Check this out ;) https://t.co/89K036nycj
Fender,4/6/2018 21:00,Take a look at how big the case is for the 9-Neck Guitar! Happy #FenderFriday! https://t.co/ZHe9eSH3Hq
Fender,4/6/2018 20:58,"RT @BradPaisley: Pick it, Spike! #FenderPets #guitarscales #dracarys #fatherofdragons @fender https://t.co/VyINNTSxRZ"
Fender,4/6/2018 17:10,@dirntbagg We'll be waiting! 🙂
Fender,4/6/2018 15:30,"April is #NationalPetMonth! Celebrate using #FenderPets, with a photo of your pet and your Fender. We'll share a fe… https://t.co/4S2Terqfaj"
Fender,4/6/2018 3:33,Happy birthday @DanielCaesar! https://t.co/jzJq8Fa91l
Fender,4/5/2018 23:23,@badreptommo @wallowsmusic Another 21h! :)
Fender,4/5/2018 23:00,Check out some of our favorite illustrated submissions to the #FenderOriginalContest! Have you entered?… https://t.co/GlzQkPz5MZ
Fender,4/5/2018 22:00,"RT @the_mckagansfp: Duff McKagan's Snowboard (Fender) Precision Bass Guitar 
@DuffMcKagan @Fender 
.
Feliz Dia Amigos 🌷 https://t.co/wlYsv5…"
Fender,4/5/2018 21:00,"Have you watched Blas Perez demo the new Rumble Studio 40 digital #bass amp? 

Check it out: https://t.co/YXnniN7Xe1 https://t.co/1rIyffP4iM"
Fender,4/5/2018 20:25,@Phili_Wernerson Wow! Awesome setup 🤘
