handle,time,tweet
gibsonguitar,2/11/2015 2:49,RT @MarthaQuinn: 2 @gibsonguitars + case full o black leather vests. #Packlikearocker “@survivorband: Hotel room set up...#ready2rock http:…
gibsonguitar,2/11/2015 1:06,"Director, Global Marketing Management job at Gibson Guitar - Hong Kong http://t.co/wqNWgVPwIy #Indeed #jobs"
gibsonguitar,2/10/2015 23:14,"RT @gibsonespanol: #FotosGibson 
repitan por favor!
Oro Oro Oro Oro Goldtop Goldtop Goldop Goldtop @gibsonguitar http://t.co/wvcFh1yyoq"
gibsonguitar,2/10/2015 23:12,"RT @DJtakespictures: The ""in-front-of-the-scenes"" photo! Big thanks @johnstamos @gibsonguitar alexlamarsh @polkpr @ Chelsea… http://t.co/vA…"
gibsonguitar,2/10/2015 20:37,RT @CustomGibson: '63 style ES-335 Block in Faded Cherry w Bigsby http://t.co/1CkqBIPL8H
gibsonguitar,2/10/2015 19:06,Staff Recruiter job at Gibson Guitar - Nashville http://t.co/lTTaRMw6xT #Indeed #jobs
gibsonguitar,2/10/2015 18:44,"RT @CakewalkInc: ""Cakewalk continues to raise the bar for the modern DAW"" @Mix_Magazine #SONAR Platinum Review http://t.co/83K3ipewZy http:…"
gibsonguitar,2/10/2015 18:35,#LesPaul Supreme 2015 (in Seafoam Green) http://t.co/EW8V2WP3gn
gibsonguitar,2/10/2015 17:30,"Les Paul's original #LesPaul ""Black Beauty"" is on the auction block...how much you think it'll fetch? http://t.co/riGzRhhWvr"
gibsonguitar,2/10/2015 17:09,Do you prefer headphones or ear buds when plugged in and listening? What kind do you have?
gibsonguitar,2/10/2015 17:04,RT @PhilipsSound: Fidelio X2 #headphones left a big impression on the team at http://t.co/OaoAgUjABO. Read why: http://t.co/Eu7DtAz8Kt http…
gibsonguitar,2/10/2015 17:02,RT @John_Frech: .@Jackson_Harris rocked the @gibsonguitar stage at @PlaylistLive @johnharvey3 #GibsonAtPlaylist http://t.co/HyZI91KlRw
gibsonguitar,2/10/2015 4:40,RT @CustomGibson: LP Std Heavily Aged in Candy Lime Green http://t.co/vMoeTtJpsc
gibsonguitar,2/10/2015 4:37,RT @premierguitar: Check out this @gibsonguitar entirely gorgeous and original 1959 ES-225 TDN: http://t.co/dtLyZ34SnC http://t.co/kET1q42r…
gibsonguitar,2/10/2015 4:36,RT @kris_van1: @gibsonguitar I saw a very cool bus at the Orlando airport. #gibson #guitars http://t.co/bXN6k1M8W8
gibsonguitar,2/9/2015 22:33,RT @gibsongermany: #Gibson #gibsonguitar #flyingv #snowfalcon #white http://t.co/sUWdPLLGfy
gibsonguitar,2/9/2015 22:32,RT @StefanBonSade: quite a looker.. 120th Anniversary mandolin done by folk at @GibsonGuitar Impressive job y'all!! #GibsonMandolins http:/…
gibsonguitar,2/9/2015 19:39,RT @premierguitar: Watch our #NAMM demo of all the new axes that @gibsonguitar brought to the show: http://t.co/oKMTvxgQcg http://t.co/0xAX…
gibsonguitar,2/9/2015 19:32,RT @GibsonJapan: ギブソンの最新オートチューニングGibson G Force!東京八重洲のショールームで体験できます！ http://t.co/F6tjZwKd0r
gibsonguitar,2/9/2015 19:20,RT @gibsongermany: A moment with the mighty @Slash ! https://t.co/oboha2Ix49 #slash #gibson
gibsonguitar,2/9/2015 16:33,MT @Onkyo_USA Our popular #hires music download store is now avail in the US -www.onkyomusic.com http://t.co/IxCnTqu7Jx #GibsonFamily
gibsonguitar,2/9/2015 16:30,RT @Frank_Pearl: Since the '68... i'm a Gibson Lover #Gibson #lespaul @CustomGibson @gibsonitalia @gibsonguitar @gibson_boutique http://t.c…
gibsonguitar,2/9/2015 16:26,RT @importmusicarg: #gibson headphones http://t.co/QkuYUAEOo1
gibsonguitar,2/9/2015 16:25,Monster #LesPaul tone (&amp; wicked solo) from our friend @Douglas_Aldrich &amp; his new band #RevolutionSaints http://t.co/XaTmGSi4yV #HappyMonday
gibsonguitar,2/9/2015 16:16,RT @CakewalkInc: AD2 is a valuable addition to SONAR for any musician (even if you already own Addictive Drums) http://t.co/U2fP9Afsuu http…
gibsonguitar,2/9/2015 16:14,.@ACDC return to the stage with 2 old friends... http://t.co/GxvFwAw2En #GibsonAtGrammys #Grammys
gibsonguitar,2/9/2015 5:20,RT @CustomGibson: '59 LP Reissue VOS in Faded Maple Leaf Burst http://t.co/KBcosgvOLs
gibsonguitar,2/9/2015 0:02,RT @HouseStudioDC: The Gibson showcase at the Grammy Gift tent. #Grammys http://t.co/idmuW8YDOS
gibsonguitar,2/8/2015 21:47,"RT @Cohassetguy: @gibsonguitar Just had this delivered! Tone, looks, love! http://t.co/l4IOjJaaRK"
gibsonguitar,2/8/2015 21:46,"RT @gibsonespanol: #FotosGibson #AmigosGibson @plainwhitets 
@gibsonguitar #TheGrammys http://t.co/r8P27fnQoC"
gibsonguitar,2/8/2015 21:45,RT @GibsonWiz1: @AlexGMusic7 in the @gibsonguitar tourbus strumming a new friend! #playlistlive @GibsonAcoustic #GibsonAtPlaylist http://t.…
gibsonguitar,2/8/2015 21:45,RT @GibsonWiz1: @rustyclanton performing at our acoustic stage at #playlistlive ! @Epiphone @gibsonguitar #GibsonAtPlaylist http://t.co/IrT…
gibsonguitar,2/8/2015 20:52,RT @gibsonespanol: #FotosGibson @thebandperry @gibsonguitar http://t.co/5TtkXtEUOs
gibsonguitar,2/8/2015 20:30,RT @gibsonespanol: #FotosGibson #AmigosGibson @echosmith @gibsonguitar http://t.co/T1w1WVJVOq
gibsonguitar,2/8/2015 20:30,"RT @gibsonespanol: #FotosGibson @juanes 
@gibsonguitar #GibsonThrone #TheGrammys http://t.co/vzep5whqJq"
gibsonguitar,2/8/2015 18:17,.@ChaseGoehring rocks the @gibsonguitar acoustic stage! #gibsonatplaylist @PlaylistLive http://t.co/kIb28Pp5PY
gibsonguitar,2/8/2015 18:16,RT @GibsonWiz1: #playlistlive fans await @chasegoehring ! #GibsonAtPlaylist #GibsonBrands @gibsonguitar @GibsonAcoustic http://t.co/fRopIw9…
gibsonguitar,2/8/2015 18:14,RT @johnharvey3: We are basking in the #orlando sun rocking out with jacksonharris for the @gibsonguitar @gibson90210… http://t.co/4OfRxaVa…
gibsonguitar,2/8/2015 18:00,Take a photo with @RomanAtwood at @PlaylistLive come by @gibsonguitar bus #GibsonAtPlaylist http://t.co/8LNlkkDENI
gibsonguitar,2/8/2015 6:15,What name would you give the finish on this fine specimen? http://t.co/3s3BmTpUJD
gibsonguitar,2/8/2015 4:47,"RT @TeraBrite: Watching @tylerwardmusic at playlistlive! #GibsonAtPlaylist 👍

 #playlistlive http://t.co/Vdkmi4Qjfx"
gibsonguitar,2/8/2015 4:45,RT @localwolves: Playlist Live still going strong with @tylerwardmusic on the Main Stage! #GibsonAtPlaylist http://t.co/hWseiKxnJO
gibsonguitar,2/8/2015 4:44,RT @PlaylistLive: RT if you are having an amazing time with  @WeTheKings with #gibsonatplaylist at #playlistlive !! http://t.co/xKLu4jAzZM
gibsonguitar,2/8/2015 4:14,.@WeTheKings LIVE http://t.co/7iWVWBPMf8 @PlaylistLive #GibsonAtPlaylist http://t.co/XpqRU8w2nf
gibsonguitar,2/8/2015 3:57,"We're trending, babies! Tune in NOW...we're LIVE! http://t.co/AZ7APajrXu @PlaylistLive @tylerwardmusic @WeTheKings @WeeklyChris"
gibsonguitar,2/8/2015 3:23,We are LIVE streaming from @PlaylistLive! @WeTheKings @tylerwardmusic @WeeklyChris http://t.co/4zbJiURJHJ http://t.co/8Dgfz1z1WD
gibsonguitar,2/8/2015 2:40,We're live streaming in 20 mins! @WeTheKings @tylerwardmusic @WeeklyChris! http://t.co/AZ7APajrXu #GibsonAtPlaylist http://t.co/4BgAAiJMhG
gibsonguitar,2/8/2015 1:54,The one word that describes how you'd feel plugging this baby in and taking the stage... @CustomGibson #BlackBeauty http://t.co/ODTAQN3f0Y
gibsonguitar,2/8/2015 0:46,"RT @TheNeilJackson: Rocking a little air guitar with the good people at #gibson. Look how impressed he is!
#StunnedMoreLike
#TheGrammys htt…"
gibsonguitar,2/8/2015 0:03,Ask questions for @WeeklyChris @TylerWardMusic @WeTheKings for live show at @PlaylistLive! Use: #GibsonAtPlaylist
gibsonguitar,2/7/2015 23:53,RT @JustinFrech: Oh no @RomanAtwood please don't drop me 😱 #RomanAtWood #GibsonatPlaylist http://t.co/AD4Ct3J4pE
gibsonguitar,2/7/2015 23:07,ES-335 eye (&amp; ear) candy at the Official @TheGRAMMYs Gift Lounge #GibsonAtGrammys #GibsonMemphis http://t.co/UbYxho5s6s
gibsonguitar,2/7/2015 22:52,RT @CustomGibson: '57 Black Beauty Reissue VOS http://t.co/ZZ1PCjpRea
gibsonguitar,2/7/2015 22:43,RT @Jackson_Harris: I had an amazing time playing the @gibsonguitar stage here at @PlaylistLive! Loved being able to jam &amp; play some tunes …
gibsonguitar,2/7/2015 22:32,".@WeTheKings, @TylerWardMusic, @WeeklyChris...LIVE streaming concert TONIGHT 10 PM (ET) / 7 PM (PT) http://t.co/NaCq12BHCz @PlaylistLive"
gibsonguitar,2/7/2015 22:02,MT @gibsonespanol: @carlosvives at the Gibson Lounge http://t.co/8zTGEuGmxy @TheGRAMMYs #GibsonAtGrammys
gibsonguitar,2/7/2015 21:59,RT @gibsonespanol: #FotosGibson #AmigosGibson @Jackson_Harris @gibsonguitar @PlaylistLive http://t.co/lm1NHq7Ve2
gibsonguitar,2/7/2015 20:27,Ask your questions for @randall_toby ... He's with us at @playlistlive in Orlando!
gibsonguitar,2/7/2015 19:49,Q &amp; A with @tylerwardmusic at the @gibsonguitar stage at @PlaylistLive
gibsonguitar,2/7/2015 18:38,Come to @gibsonguitar stage at @playlistlive for meet up with @tylerwardmusic at 2:30
gibsonguitar,2/7/2015 18:32,Sunny day @playlistlive with @paintedwest rockin on the @gibsonguitar stage
gibsonguitar,2/7/2015 17:30,Live streaming event TONIGHT!! @PlaylistLive @WeTheKings @tylerwardmusic @WeeklyChris #GibsonPlaylistLive http://t.co/K85ZuLFWpd
gibsonguitar,2/7/2015 17:13,RT @Jackson_Harris: Are you in Orlando for @PlaylistLive? Catch me on the @GibsonGuitar Stage today at 4pm! #PlaylistLive http://t.co/W7iL8…
gibsonguitar,2/7/2015 17:12,"RT @BYEgentCodyTW: Okay the @gibsonguitar bus for #playlistlive today is FREAKING AWESOME!
@tylerwardmusic @PaintedWest @GrantWoell +2 http…"
gibsonguitar,2/7/2015 13:59,RT @Jpowellguitars: The new Les Paul had its first ever show last night :D sounded amazing! Thanks @gibsonguitar @andertonsmusic #pretty ht…
gibsonguitar,2/7/2015 4:55,.@LLCoolJ #GibsonAtGrammys #GRAMMYs #bestpartyintown http://t.co/bG1vWDSYO4
gibsonguitar,2/7/2015 3:56,RT @MikeFalzone: The @gibsonguitar bus driver sets the perfect tone year after year at @PlaylistLive. Awesome attitude &amp; stories. Perfect e…
gibsonguitar,2/7/2015 3:02,.@MirandaLambert #radiant #GibsonAtGrammys #GRAMMYs http://t.co/ZSodyTynPQ
gibsonguitar,2/7/2015 0:00,Angus!! #GibsonAtGrammys #GRAMMYs http://t.co/c8PWX4BavI
gibsonguitar,2/6/2015 23:37,RT @gibsonespanol: #FotosGibson #AmigosGibson @Jackson_Harris @GibsonAcoustic @gibsonguitar http://t.co/QFfeHA27ue
gibsonguitar,2/6/2015 21:21,Scott Weiland! #GibsonAtGrammys #GRAMMYs http://t.co/xg3xJGXSjV
gibsonguitar,2/6/2015 20:40,RT @gibsonespanol: bienvenido @PrinceRoyce a nuestro lounge en @TheGRAMMYs ahora en entrevista con @theRaychul @gibsonguitar http://t.co/WZ…
gibsonguitar,2/6/2015 19:17,RT @CakewalkInc: MIXING POP WITH #SONAR PLATINUM - Download the project files and follow along. http://t.co/EXvKNOLh90 http://t.co/FKBu6WJ8…
gibsonguitar,2/6/2015 18:52,RT @JimDonnellyFoto: My office for the day. #GibsonattheGrammys @gibson90210 @gibsonguitar http://t.co/h7QvtDcqjN
gibsonguitar,2/6/2015 18:41,The guitar that made blues history...1928 L-1 Blues Tribute from @GibsonAcoustic #timeless http://t.co/UwNmlbHdjK
gibsonguitar,2/6/2015 18:30,RT @joicaster: @gibsonguitar @tylerwardmusic @WeTheKings @WeeklyChris We are super stoked to be providing this stream tomorrow #joicasting
gibsonguitar,2/6/2015 18:08,"Remembering the great Bob Marley on his birthday today (Feb 6, 1945 – May 11, 1981) #RIP"
gibsonguitar,2/6/2015 17:18,@GaltsGirl Thank you!!
gibsonguitar,2/6/2015 17:16,"RT @travisrclark: Thanks to @GibsonGuitar I will be at Playlist Live!!! Plus, we'll be doing a show and Q&amp;A Saturday night @ 10-11pm :) com…"
gibsonguitar,2/6/2015 17:11,#FF #GibsonFamily: @Onkyo_USA @Epiphone @KramerGuitarsUS @StantonDJ4LF @CakewalkInc @CustomGibson @GibsonAcoustic @KRKSYS @PhilipsSound
gibsonguitar,2/6/2015 17:08,New shipment of office supplies just arrived! What shall we call her? #toughjob http://t.co/qrovnIpgjk
gibsonguitar,2/6/2015 16:46,"THE @SpikeLee takes the #GibsonThrone. New film #DaSweetBloodOfJesus, music by @brucehornsby, out Feb 13 @GravitasVOD http://t.co/qszgeZuBY4"
gibsonguitar,2/6/2015 16:34,Live streaming event Saturday night! #playlistlive @tylerwardmusic @WeTheKings @WeeklyChris #GibsonPlaylistLive http://t.co/OgNbChekUh
gibsonguitar,2/6/2015 5:46,RT @WestwoodOne: #RedCarpetRadio moment: @plainwhitets takes on the @gibsonguitar thrown! w/ @theRaychul #gibsonatgrammys #GRAMMYs http://t…
gibsonguitar,2/6/2015 5:19,Loading the bus with @playlistlive talent @matthewsantoro @NicoleArbour #PlaylistLive #HereWeCome http://t.co/vVm5l1O5UN
gibsonguitar,2/6/2015 2:44,RT @kebmomusic: Thanks for all the cool guitars! @gibsonguitar @TheGRAMMYs http://t.co/6nCwwTOGjM
gibsonguitar,2/6/2015 2:43,RT @gibsonespanol: listos para @TheGRAMMYs en nuestrlo lounge @gibsonguitar @Gibson90210 http://t.co/EmCVO33Gja
gibsonguitar,2/6/2015 2:42,"RT @kengrieff: @gibsonguitar Just got my 2014 Les Paul Tribute w/bigsby and P90's. dream come true, coolest guitar ever! http://t.co/EH7qab…"
gibsonguitar,2/6/2015 2:40,Gibson Brands at the Official #Grammy Gift Lounge! #GibsonAtGrammys http://t.co/An3YqyCzWD
gibsonguitar,2/6/2015 2:10,"RT @LATPMedia: #GIBSONatGrammys Les Paul new design, divine! http://t.co/73LVX5swj5"
gibsonguitar,2/5/2015 22:19,.@TheBeatles and their Gibson gear... http://t.co/qbdYsUYB9C
gibsonguitar,2/5/2015 22:10,RT @CustomGibson: Flying V Std Figured In China Blue with Abalone inlay http://t.co/wXGR6nd6DR
gibsonguitar,2/5/2015 22:09,RT @gibsonespanol: bienvenido Sr @PaulStanleyLive a nuestro @gibsonguitar lounge en @TheGRAMMYs http://t.co/TT5lqIsCjM
gibsonguitar,2/5/2015 20:24,RT @theRaychul: Hosting Grammy coverage/artist interviews for @GibsonGuitar this weekend!! #gibsonatgrammys http://t.co/TBD21LMGs1
gibsonguitar,2/5/2015 20:23,Watch @WeTheKings &amp; @tylerwardmusic perform live from @PlaylistLive Sat night on Gibson's YouTube channel...details: http://t.co/81XAwkZdMk
gibsonguitar,2/5/2015 20:23,The #LesPaul Junior 2015...classic simplicity with one blistering P–90 pickup http://t.co/xGCvOtzdIf #turnitup
gibsonguitar,2/5/2015 18:16,What's the first song you learned to play on guitar?
gibsonguitar,2/5/2015 18:13,The Explorer Blackout...powered by Dirty Fingers pickups http://t.co/jpet3jHwkA #NoneMoreBlack
gibsonguitar,2/5/2015 17:10,Awesome review from @mmusicmag for the 2015 Les Paul Supreme http://t.co/fYKXhDr68b #innovation
gibsonguitar,2/5/2015 16:19,"Lesson time, y'all! Great video teaching some fun ""Simple Blues Riffs"" http://t.co/I7Txq9MEIA #GibsonSkillsHouse"
gibsonguitar,2/5/2015 16:12,".@ImagineDragons guitarist @WayneSermon talks new album, his influences and his favorite Gibsons http://t.co/632qrT4oI3"
gibsonguitar,2/5/2015 16:09,"RT @axxepackes: My Gibson '68 Les Paul Custom reissue with 60's Gibson amp
#guitar
@gibsonguitar http://t.co/95XEw0ID49"
gibsonguitar,2/4/2015 22:55,RT @AnneErickson: AC/DC's Angus Young will rock the Grammys with his prized signature @GibsonGuitar SG: http://t.co/ALHpvyiaw9
gibsonguitar,2/4/2015 22:03,"RT @CakewalkInc: #SONAR Platinum Review by @MusicTechMag ""SONAR continues to be one of the most comprehensive DAWs...""  http://t.co/1qRafP0…"
gibsonguitar,2/4/2015 22:00,RT @LennyKravitz: It was a pleasure meeting you bro. @MoneyLynch #marshawnlynch #superbowl #SB49 http://t.co/EQYWHrgKk5
gibsonguitar,2/4/2015 21:52,RT @zZounds: Enter for your chance to win a signed @gibsonguitar #DaveGrohl ES-335! http://t.co/T5Dn0MsxBs @foofighters http://t.co/YOZO0uq…
gibsonguitar,2/4/2015 21:51,RT @EdShredz: Thanks @GibsonGuitarUK @gibsonguitar for my new addition to the family. She's a beaut @ZurabMelua @JamesMToseland http://t.co…
gibsonguitar,2/4/2015 21:46,"You've seen 'em, you love 'em (&amp; you envy those wearing 'em!) The classic black &amp; white Gibson t-shirt http://t.co/hUboC6LJSG #GibsonGear"
gibsonguitar,2/4/2015 20:07,RT @Onkyo_USA: Updates for our #HFPlayer app on iOS (http://t.co/RNUsKXNcws) &amp; Android (http://t.co/kgjmXEcQ6Z) are now available! http://t…
gibsonguitar,2/4/2015 18:38,Jimmy Page is gearing up to hit the stage again (with NEW music!) Details:   http://t.co/KjCn1V9SBc #zoso @LedZeppelin
gibsonguitar,2/4/2015 18:33,RT @meliamaccarone: S/O to @gibsonguitar for making such great sounding and beautiful looking guitars #silverburstcustom #lespaul http://t.…
gibsonguitar,2/4/2015 18:32,RT @PhilipsSound: As seen in @nytimes a #soundbar is a great upgrade to your TV. See why Fidelio B5 might just be the best http://t.co/4aC2…
gibsonguitar,2/4/2015 17:13,"Check out the SG Special 2015...24 frets, a full 2-octave reach! Our most affordable SG http://t.co/gnv2rWCXG8 #meanmachine #tonebeast"
gibsonguitar,2/4/2015 16:56,"Gibson honors the roots of Les Paul, the innovator, with the new Les Paul Reference Monitors http://t.co/8Q9BIOaQYh #GibsonMusicLifestyle"
gibsonguitar,2/4/2015 16:02,RT @John_Frech: On our way to @PlaylistLive with the @gibsonguitar bus full of surprises! Sneak peak @Epiphone custom http://t.co/TxTdPsbhLU
gibsonguitar,2/4/2015 16:01,"RT @StrummingMonkey: Cool little history lesson on the #mandolin from @gibsonguitar
http://t.co/o614Mol0MW"
gibsonguitar,2/3/2015 23:11,.@thepeacepirates check our vid from our time with Gibson in LA - http://t.co/viddID6zCm peace n love http://t.co/uy2VSIRHPN xx #NAMM2015
gibsonguitar,2/3/2015 22:54,Top 10 Modern Blues Guitarists http://t.co/EZsp6AFhw0 Anyone missing?
gibsonguitar,2/3/2015 22:49,RT @GibsonWiz1: Mark Sheehan of @TheScript talks Gibson's G FORCE automatic tuning system for guitar! http://t.co/BzHwp2ctIq #innovation
gibsonguitar,2/3/2015 22:48,Today @GRAMMYFdn is hosting #GFGivingDay to raise money for music education &amp; keep it in our schools! Help them out: http://t.co/kM2aC3fQ5j
gibsonguitar,2/3/2015 20:48,RT @CustomGibson: LP Axcess Quilt in Ebony http://t.co/iGfI2vWVXU
gibsonguitar,2/3/2015 20:16,Watch @WeTheKings &amp; @TylerWardMusic perform live from @PlaylistLive Sat night on Gibson's YouTube channel...details: http://t.co/81XAwlQ1aw
gibsonguitar,2/3/2015 20:13,"RT @CakewalkInc: #SONAR Platinum Review by @MusicTechMag ""Very efficient, cutting-edge Windows DAW""  http://t.co/1qRafP0zcu http://t.co/vtC…"
gibsonguitar,2/3/2015 19:21,Dave Grohl (w his signature ES-335 Pelham Blue) &amp; Taylor @HawkinsHair doin' what they do... http://t.co/mqTNM4Ke1n @FooFighters
gibsonguitar,2/3/2015 19:12,"Lesson time! Another great one: ""Doing More with Chords Progressions"" http://t.co/Ij8viwz1Zl #GibsonSkillsHouse #PracticeMakesPerfect"
gibsonguitar,2/3/2015 18:01,Loading up the bus for the trip from Nashville to @PlaylistLive in Orlando...gonna be a major par-tay! #playlistlive http://t.co/RAOSAreDnA
gibsonguitar,2/3/2015 17:54,RT @RachaelRayShow: Rach gifts this 16-year-old music prodigy with a guitar he’s always dreamed of! http://t.co/3y5vASWV5w http://t.co/uzih…
gibsonguitar,2/3/2015 17:49,We're going to be all OVER @PlaylistLive this weekend in Orlando! Who's gonna be there? #GibsonPlaylistLive #PlaylistLive
gibsonguitar,2/3/2015 17:47,RT @Jackson_Harris: 2 new shows just announced for @PlaylistLive in Orlando! @GibsonGuitar http://t.co/myhvxDO1DA http://t.co/dm3tK8N6kR
gibsonguitar,2/3/2015 17:46,".@StantonDJ4LF T.62 - easy to operate, direct drive turntable perfect for all DJ styles/experience http://t.co/ODPV1zjMn3 #GibsonFamily"
gibsonguitar,2/3/2015 16:23,"Limited Edition @LZZYHALE Explorer (Alpine White)...gold appointments, '57 Classic pickups... #totalbeast http://t.co/PvDQLqNCYf @Halestorm"
gibsonguitar,2/3/2015 16:15,.@NBCTheVoice finalist @WillChamplin shares love for @KRKSYS monitors http://t.co/gf4BBJj8OQ #GibsonMusicLifestyle #NAMM2015
gibsonguitar,2/3/2015 16:10,Here's a video peek at the new 2015 line-up from #GibsonMemphis  http://t.co/fXcjljN0nv #SemiHollowLove #NAMM2015
gibsonguitar,2/3/2015 2:42,RT @AusGuitarMag: Whoa. Check out the top on this @gibsonguitar #LesPaul Traditional! http://t.co/xmKoaf7NOD
gibsonguitar,2/3/2015 0:05,Business Line Manager job at Gibson Guitar - Nashville http://t.co/3fr10Hu0J4 #Indeed #jobs
gibsonguitar,2/2/2015 22:33,LPM 2015 (in Translucent Ebony)...a true carved-top #LesPaul at a righteous price!  http://t.co/zHY40v9i94
gibsonguitar,2/2/2015 20:16,RT @jasonhook_5fdp: Live shot Oct 2014 #ffdp ffdp @dimitryioffe @gibsonguitar http://t.co/cYHACfqAZC
gibsonguitar,2/2/2015 20:14,How many of you use recording software? What kind?
gibsonguitar,2/2/2015 20:10,"REmatrix Solo can mimic real life halls, rooms &amp; other reverberant spaces #NewSONAR @CakewalkInc #GibsonFamily http://t.co/vlUOJQwVha"
gibsonguitar,2/2/2015 20:05,RT @natalienoone: Well. I'm a Gibson girl. @gibsonguitar has my heart. 1946 es125 @cartervintage #mine http://t.co/41grf5Xkve
gibsonguitar,2/2/2015 20:03,RT @premierguitar: Which @gibsonguitar do you like better from @riseagainst guitarist Zach Blair's live setup? #gearporn #LesPaul #SG http:…
gibsonguitar,2/2/2015 19:22,"RT @Onkyo_USA: Our #ManCaveMonday spotlight goes to ""The Onyx Home Theater"" featuring fiber optic mood lighting controls...http://t.co/So77…"
gibsonguitar,2/2/2015 19:21,"Lesson time! It's a good one: ""An Exploration of Vibrato Techniques"" http://t.co/IZScI0AXgG #GibsonSkillsHouse #makeitshake"
gibsonguitar,2/2/2015 19:06,The new 2015 basses are sweet! Take a peek: http://t.co/2oYhE7rIdG Thx @AnneErickson
gibsonguitar,2/2/2015 18:04,SG Standard Reissue (in Pelham Blue) from @CustomGibson http://t.co/45aMbY6khg
gibsonguitar,2/2/2015 17:44,"""Older"" albums selling more than ""new"" albums...details: http://t.co/6NlN0n6PVe Was your last online purchase a full album or just a song?"
gibsonguitar,2/2/2015 17:38,A little sweetheart with a giant tone...LG-2 American Eagle http://t.co/Dk8ukgYBxD @GibsonAcoustic
gibsonguitar,2/2/2015 17:07,A guitar geek's guide to mandolins http://t.co/T8ga2IGJS8
gibsonguitar,2/2/2015 16:19,"More on the '59 Black Over Flame Top ""Blackburst"" #LesPaul @LennyKravitz played last night w @KatyPerry http://t.co/umPQ6nT2m8 #SuperBowl"
gibsonguitar,2/2/2015 4:00,RT @LennyKravitz: Thank you katyperry! http://t.co/abPIuZPyoj
gibsonguitar,2/2/2015 4:00,RT @LennyKravitz: The guitar I'm playing tonight is the first of Gibson's 59 Black Over Flame Top series. Thank You… http://t.co/jAUyvCtkQq
gibsonguitar,2/2/2015 1:26,So... #SuperBowl halftime verdict...what did you think?
gibsonguitar,2/2/2015 1:16,.@LennyKravitz representing! #SuperBowl #GibsonNation #LesPaul
gibsonguitar,2/1/2015 12:36,"Web Developer, Full Stack .Net job at Gibson Guitar - Nashville http://t.co/LAe92zr2By #Indeed #jobs"
gibsonguitar,1/31/2015 13:39,"RT @AcousticGuitar_: This one-of-a-kind vintage @gibsonguitar has a classic ""found under the bed"" story! http://t.co/DPi68Gl0m3 http://t.co…"
gibsonguitar,1/31/2015 13:34,"RT @MillerRhett: The @stage_rad modded ""Ol'Faithful"" re-strung and ready for this weekend's gig. @gibsonguitar #lespaul… http://t.co/njCLcg…"
gibsonguitar,1/31/2015 13:29,RT @franksidoris: My new best friend. 1946 Gibson L-50. http://t.co/fG1kXt5Tgx
gibsonguitar,1/31/2015 13:26,"RT @mclmusic: @TASCAMpro @gibsonguitar New Tascam monitors! A good pricepoint, I'd say. http://t.co/ylGzYBF3ZK"
gibsonguitar,1/31/2015 13:25,RT @GibsonFr: Throne Explosion! #gibsonthrone @gibsonguitar http://t.co/yywFPqE8hK
gibsonguitar,1/31/2015 13:24,"RT @clarkjames79: @gibsonguitar My Gibson Les Paul Classic. Couldn't tell you what year, but I bought it in the late 90's.. http://t.co/oja…"
gibsonguitar,1/30/2015 20:08,"RT @MusicRadarTech: How to create moving, modulated basslines in @CakewalkInc Z3TA+2. This power synth makes for an awesome bass machine ht…"
gibsonguitar,1/30/2015 20:03,Meet the Thunderbird Bass 2015 (in Vintage Sunburst)! http://t.co/y2mnyNAbmz
gibsonguitar,1/30/2015 19:56,RT @brianrayguitar: NAMM SHOW 2015 - Brian Ray talks Bigsby SG @vibramate at @Gibson90210 @gibsonguitar booth http://t.co/keTSaocAIl via @e…
gibsonguitar,1/30/2015 16:53,"RT @TheGuitarDenUK: Just set up this @gibsonguitar ES135, one of my favourite @GibsonGuitarUK models, very cool and underrated #guitar http…"
gibsonguitar,1/30/2015 16:51,Check out the exciting new (and very affordable!) VL-S5 Powered Studio Monitors from @TASCAMPro http://t.co/A7LdmNHXid #GibsonFamily
gibsonguitar,1/30/2015 16:46,Here are 5 easily overlooked improvements to our 2015 Model Year electric guitars http://t.co/MZrKINlNTy #innovation
gibsonguitar,1/29/2015 23:41,RT @gibsonitalia: RT if you know the connection http://t.co/liehIAmoFX
gibsonguitar,1/29/2015 23:37,"RT @gibsonespanol: #FotosGibson #AmigosGibson @dracorosa @gibsonguitar 
Foto: @LatinGRAMMYs http://t.co/PprRulR5iy"
gibsonguitar,1/29/2015 23:07,Entertainment Relations Professional – … job at Gibson Guitar - Las Vegas http://t.co/NiQepQa6p4 #Indeed #jobs
gibsonguitar,1/29/2015 22:31,RT @CustomGibson: Explorer in TV White http://t.co/xZGdtFxI8G
gibsonguitar,1/29/2015 18:58,RT @CakewalkInc: Great video from @AskAudioMag on #SONAR Platinum at #NAMM2015 http://t.co/6O4xSsRF27 http://t.co/zW5nnyg6B7
gibsonguitar,1/29/2015 18:42,Theory of a Deadman's Tyler Connolly with his @_Brendonsmall Snow Falcon Flying V @TOADM Thx @AnneErickson http://t.co/SmsYpDVDJB
gibsonguitar,1/29/2015 17:24,RT @GibsonWiz1: @TTKRocks talks to Gibson USA's Jim DeCola about the new guitars at NAMM! @gibsonguitar http://t.co/I977ZJlYdC
gibsonguitar,1/29/2015 17:24,RT @guitarcenter: The @gibsonguitar ES-335 features appointments both vintage AND modern-check it out: http://t.co/MrsS82hE3I #namm2015 htt…
